profile_id,strategy_id,scenario_id,month,income,expenses_and_existing_emi,home_emi,total_emi,liquid_savings,investment_value,outstanding_home_loan,home_owned,net_worth,monthly_cash_flow,breach_flag,breach_reason
P063,P063_high_down_payment,compound_shock,44,300000,148000,48923,66923,4876208,3423992,4815315,1,13484885,103077,0,
P063,P063_high_down_payment,compound_shock,45,300000,148000,48842,66842,4979367,3458232,4807364,1,13630234,103158,0,
P063,P063_high_down_payment,compound_shock,46,300000,148000,48760,66760,5082606,3492814,4799345,1,13776075,103240,0,
P063,P063_high_down_payment,compound_shock,47,300000,148000,48678,66678,5185928,3527742,4791257,1,13922413,103322,0,
P063,P063_high_down_payment,compound_shock,48,300000,148000,48595,66595,5289333,3563020,4783100,1,14069252,103405,0,
P063,P063_high_down_payment,compound_shock,49,300000,148000,48512,66512,5392821,3598650,4774874,1,14216597,103488,0,
P063,P063_high_down_payment,compound_shock,50,300000,148000,48427,66427,5496393,3634636,4766577,1,14364453,103573,0,
P063,P063_high_down_payment,compound_shock,51,300000,148000,48342,66342,5600051,3670983,4758209,1,14512824,103658,0,
P063,P063_high_down_payment,compound_shock,52,300000,148000,48257,66257,5703794,3707693,4749770,1,14661717,103743,0,
P063,P063_high_down_payment,compound_shock,53,300000,148000,48170,66170,5807624,3744769,4741259,1,14811134,103830,0,
P063,P063_high_down_payment,compound_shock,54,300000,148000,49082,67082,5910542,3782217,4732675,1,14960084,102918,0,
P063,P063_high_down_payment,compound_shock,55,300000,148000,48992,66992,6013549,3820039,4724018,1,15109571,103008,0,
P063,P063_high_down_payment,compound_shock,56,300000,148000,48902,66902,6116648,3858240,4715287,1,15259601,103098,0,
P063,P063_high_down_payment,compound_shock,57,300000,148000,48811,66811,6219837,3896822,4706481,1,15410178,103189,0,
P063,P063_high_down_payment,compound_shock,58,300000,148000,48718,66718,6323119,3935790,4697600,1,15561309,103282,0,
P063,P063_high_down_payment,compound_shock,59,300000,148000,48626,66626,6426493,3975148,4688643,1,15712998,103374,0,
P063,P063_high_down_payment,compound_shock,60,300000,148000,48532,66532,6529961,4014900,4679610,1,15865251,103468,0,
P063,P063_balanced_hybrid,baseline,1,300000,148000,63454,81454,7688546,3434000,7500000,0,3622546,88546,0,
P063,P063_balanced_hybrid,baseline,2,300000,148000,63454,81454,7777092,3468340,7500000,0,3745432,88546,0,
P063,P063_balanced_hybrid,baseline,3,300000,148000,63454,81454,7865638,3503023,7500000,0,3868661,88546,0,
P063,P063_balanced_hybrid,baseline,4,300000,148000,63454,81454,7954184,3538054,7500000,0,3992237,88546,0,
P063,P063_balanced_hybrid,baseline,5,300000,148000,63454,81454,8042729,3573434,7500000,0,4116164,88546,0,
P063,P063_balanced_hybrid,baseline,6,300000,148000,63454,81454,8131275,3609169,7500000,0,4240444,88546,0,
P063,P063_balanced_hybrid,baseline,7,300000,148000,63454,81454,8219821,3645260,7500000,0,4365081,88546,0,
P063,P063_balanced_hybrid,baseline,8,300000,148000,63454,81454,8308367,3681713,7500000,0,4490080,88546,0,
P063,P063_balanced_hybrid,baseline,9,300000,148000,63454,81454,8396913,3718530,7500000,0,4615443,88546,0,
P063,P063_balanced_hybrid,baseline,10,300000,148000,63454,81454,8485459,3755715,7500000,0,4741174,88546,0,
P063,P063_balanced_hybrid,baseline,11,300000,148000,63454,81454,8574005,3793272,7500000,0,4867277,88546,0,
P063,P063_balanced_hybrid,baseline,12,300000,148000,63454,81454,8662551,3831205,7500000,0,4993756,88546,0,
P063,P063_balanced_hybrid,baseline,13,300000,148000,63454,81454,8751097,3869517,7500000,0,5120614,88546,0,
P063,P063_balanced_hybrid,baseline,14,300000,148000,63454,81454,8839642,3908212,7500000,0,5247855,88546,0,
P063,P063_balanced_hybrid,baseline,15,300000,148000,63454,81454,8928188,3947294,7500000,0,5375483,88546,0,
P063,P063_balanced_hybrid,baseline,16,300000,148000,63454,81454,9016734,3986767,7500000,0,5503502,88546,0,
P063,P063_balanced_hybrid,baseline,17,300000,148000,63454,81454,9105280,4026635,7500000,0,5631915,88546,0,
P063,P063_balanced_hybrid,baseline,18,300000,148000,63454,81454,9193826,4066901,7500000,0,5760727,88546,0,
P063,P063_balanced_hybrid,baseline,19,300000,148000,63398,81398,6782428,4107570,7493421,1,13396577,88602,0,
P063,P063_balanced_hybrid,baseline,20,300000,148000,63342,81342,6871085,4148646,7486792,1,13532939,88658,0,
P063,P063_balanced_hybrid,baseline,21,300000,148000,63286,81286,6959799,4190133,7480113,1,13669819,88714,0,
P063,P063_balanced_hybrid,baseline,22,300000,148000,63229,81229,7048570,4232034,7473383,1,13807222,88771,0,
P063,P063_balanced_hybrid,baseline,23,300000,148000,63172,81172,7137399,4274354,7466602,1,13945151,88828,0,
P063,P063_balanced_hybrid,baseline,24,300000,148000,63114,81114,7226285,4317098,7459769,1,14083614,88886,0,
P063,P063_balanced_hybrid,baseline,25,300000,148000,63055,81055,7315230,4360269,7452885,1,14222613,88945,0,
P063,P063_balanced_hybrid,baseline,26,300000,148000,62997,80997,7404233,4403871,7445949,1,14362156,89003,0,
P063,P063_balanced_hybrid,baseline,27,300000,148000,62938,80938,7493295,4447910,7438960,1,14502246,89062,0,
P063,P063_balanced_hybrid,baseline,28,300000,148000,62878,80878,7582417,4492389,7431918,1,14642889,89122,0,
P063,P063_balanced_hybrid,baseline,29,300000,148000,62818,80818,7671599,4537313,7424822,1,14784090,89182,0,
P063,P063_balanced_hybrid,baseline,30,300000,148000,63454,81454,7760145,4582686,7417673,1,14925158,88546,0,
P063,P063_balanced_hybrid,baseline,31,300000,148000,63392,81392,7848752,4628513,7410470,1,15066796,88608,0,
P063,P063_balanced_hybrid,baseline,32,300000,148000,63330,81330,7937422,4674798,7403212,1,15209009,88670,0,
P063,P063_balanced_hybrid,baseline,33,300000,148000,63268,81268,8026154,4721546,7395899,1,15351802,88732,0,
P063,P063_balanced_hybrid,baseline,34,300000,148000,63205,81205,8114949,4768762,7388530,1,15495181,88795,0,
P063,P063_balanced_hybrid,baseline,35,300000,148000,63141,81141,8203808,4816449,7381106,1,15639152,88859,0,
P063,P063_balanced_hybrid,baseline,36,300000,148000,63077,81077,8292731,4864614,7373625,1,15783720,88923,0,
P063,P063_balanced_hybrid,baseline,37,300000,148000,63013,81013,8381718,4913260,7366087,1,15928890,88987,0,
P063,P063_balanced_hybrid,baseline,38,300000,148000,62948,80948,8470770,4962393,7358493,1,16074670,89052,0,
P063,P063_balanced_hybrid,baseline,39,300000,148000,62882,80882,8559888,5012017,7350841,1,16221064,89118,0,
P063,P063_balanced_hybrid,baseline,40,300000,148000,62816,80816,8649071,5062137,7343130,1,16368078,89184,0,
P063,P063_balanced_hybrid,baseline,41,300000,148000,62750,80750,8738321,5112758,7335362,1,16515718,89250,0,
P063,P063_balanced_hybrid,baseline,42,300000,148000,63454,81454,8826867,5163886,7327534,1,16663219,88546,0,
P063,P063_balanced_hybrid,baseline,43,300000,148000,63386,81386,8915481,5215524,7319647,1,16811359,88614,0,
P063,P063_balanced_hybrid,baseline,44,300000,148000,63317,81317,9004164,5267680,7311700,1,16960144,88683,0,
P063,P063_balanced_hybrid,baseline,45,300000,148000,63248,81248,9092917,5320357,7303693,1,17109580,88752,0,
P063,P063_balanced_hybrid,baseline,46,300000,148000,63178,81178,9181739,5373560,7295625,1,17259674,88822,0,
P063,P063_balanced_hybrid,baseline,47,300000,148000,63107,81107,9270631,5427296,7287497,1,17410431,88893,0,
P063,P063_balanced_hybrid,baseline,48,300000,148000,63036,81036,9359595,5481569,7279306,1,17561858,88964,0,
P063,P063_balanced_hybrid,baseline,49,300000,148000,62965,80965,9448630,5536384,7271053,1,17713961,89035,0,
P063,P063_balanced_hybrid,baseline,50,300000,148000,62893,80893,9537737,5591748,7262738,1,17866747,89107,0,
P063,P063_balanced_hybrid,baseline,51,300000,148000,62820,80820,9626917,5647666,7254360,1,18020223,89180,0,
P063,P063_balanced_hybrid,baseline,52,300000,148000,62747,80747,9716169,5704142,7245918,1,18174394,89253,0,
P063,P063_balanced_hybrid,baseline,53,300000,148000,62674,80674,9805496,5761184,7237412,1,18329268,89326,0,
P063,P063_balanced_hybrid,baseline,54,300000,148000,63454,81454,9894041,5818796,7228841,1,18483996,88546,0,
P063,P063_balanced_hybrid,baseline,55,300000,148000,63378,81378,9982663,5876984,7220206,1,18639441,88622,0,
P063,P063_balanced_hybrid,baseline,56,300000,148000,63302,81302,10071361,5935753,7211505,1,18795609,88698,0,
P063,P063_balanced_hybrid,baseline,57,300000,148000,63225,81225,10160136,5995111,7202738,1,18952509,88775,0,
P063,P063_balanced_hybrid,baseline,58,300000,148000,63147,81147,10248989,6055062,7193905,1,19110146,88853,0,
P063,P063_balanced_hybrid,baseline,59,300000,148000,63069,81069,10337919,6115613,7185005,1,19268528,88931,0,
P063,P063_balanced_hybrid,baseline,60,300000,148000,62991,80991,10426929,6176769,7176037,1,19427661,89009,0,
P063,P063_balanced_hybrid,job_loss_6m,1,300000,148000,63454,81454,7688546,3434000,7500000,0,3622546,88546,0,
P063,P063_balanced_hybrid,job_loss_6m,2,300000,148000,63454,81454,7777092,3468340,7500000,0,3745432,88546,0,
P063,P063_balanced_hybrid,job_loss_6m,3,300000,148000,63454,81454,7865638,3503023,7500000,0,3868661,88546,0,
P063,P063_balanced_hybrid,job_loss_6m,4,300000,148000,63454,81454,7954184,3538054,7500000,0,3992237,88546,0,
P063,P063_balanced_hybrid,job_loss_6m,5,300000,148000,63454,81454,8042729,3573434,7500000,0,4116164,88546,0,
P063,P063_balanced_hybrid,job_loss_6m,6,300000,148000,63454,81454,8131275,3609169,7500000,0,4240444,88546,0,
P063,P063_balanced_hybrid,job_loss_6m,7,300000,148000,63454,81454,8219821,3645260,7500000,0,4365081,88546,0,
P063,P063_balanced_hybrid,job_loss_6m,8,300000,148000,63454,81454,8308367,3681713,7500000,0,4490080,88546,0,
P063,P063_balanced_hybrid,job_loss_6m,9,300000,148000,63454,81454,8396913,3718530,7500000,0,4615443,88546,0,
P063,P063_balanced_hybrid,job_loss_6m,10,300000,148000,63454,81454,8485459,3755715,7500000,0,4741174,88546,0,
P063,P063_balanced_hybrid,job_loss_6m,11,300000,148000,63454,81454,8574005,3793272,7500000,0,4867277,88546,0,
P063,P063_balanced_hybrid,job_loss_6m,12,300000,148000,63454,81454,8662551,3831205,7500000,0,4993756,88546,0,
P063,P063_balanced_hybrid,job_loss_6m,13,75000,148000,63454,81454,8526097,3869517,7500000,0,4895614,-136454,1,emi_affordability_limit
P063,P063_balanced_hybrid,job_loss_6m,14,75000,148000,63454,81454,8389642,3908212,7500000,0,4797855,-136454,1,emi_affordability_limit
P063,P063_balanced_hybrid,job_loss_6m,15,75000,148000,63454,81454,8253188,3947294,7500000,0,4700483,-136454,1,emi_affordability_limit
P063,P063_balanced_hybrid,job_loss_6m,16,75000,148000,63454,81454,8116734,3986767,7500000,0,4603502,-136454,1,emi_affordability_limit
P063,P063_balanced_hybrid,job_loss_6m,17,75000,148000,63454,81454,7980280,4026635,7500000,0,4506915,-136454,1,emi_affordability_limit
P063,P063_balanced_hybrid,job_loss_6m,18,75000,148000,63454,81454,7843826,4066901,7500000,0,4410727,-136454,1,emi_affordability_limit
P063,P063_balanced_hybrid,job_loss_6m,19,300000,148000,63398,81398,5432428,4107570,7493421,1,12046577,88602,0,
P063,P063_balanced_hybrid,job_loss_6m,20,300000,148000,63342,81342,5521085,4148646,7486792,1,12182939,88658,0,
P063,P063_balanced_hybrid,job_loss_6m,21,300000,148000,63286,81286,5609799,4190133,7480113,1,12319819,88714,0,
P063,P063_balanced_hybrid,job_loss_6m,22,300000,148000,63229,81229,5698570,4232034,7473383,1,12457222,88771,0,
P063,P063_balanced_hybrid,job_loss_6m,23,300000,148000,63172,81172,5787399,4274354,7466602,1,12595151,88828,0,
P063,P063_balanced_hybrid,job_loss_6m,24,300000,148000,63114,81114,5876285,4317098,7459769,1,12733614,88886,0,
P063,P063_balanced_hybrid,job_loss_6m,25,300000,148000,63055,81055,5965230,4360269,7452885,1,12872613,88945,0,
P063,P063_balanced_hybrid,job_loss_6m,26,300000,148000,62997,80997,6054233,4403871,7445949,1,13012156,89003,0,
P063,P063_balanced_hybrid,job_loss_6m,27,300000,148000,62938,80938,6143295,4447910,7438960,1,13152246,89062,0,
P063,P063_balanced_hybrid,job_loss_6m,28,300000,148000,62878,80878,6232417,4492389,7431918,1,13292889,89122,0,
P063,P063_balanced_hybrid,job_loss_6m,29,300000,148000,62818,80818,6321599,4537313,7424822,1,13434090,89182,0,
P063,P063_balanced_hybrid,job_loss_6m,30,300000,148000,63454,81454,6410145,4582686,7417673,1,13575158,88546,0,
P063,P063_balanced_hybrid,job_loss_6m,31,300000,148000,63392,81392,6498752,4628513,7410470,1,13716796,88608,0,
P063,P063_balanced_hybrid,job_loss_6m,32,300000,148000,63330,81330,6587422,4674798,7403212,1,13859009,88670,0,
P063,P063_balanced_hybrid,job_loss_6m,33,300000,148000,63268,81268,6676154,4721546,7395899,1,14001802,88732,0,
P063,P063_balanced_hybrid,job_loss_6m,34,300000,148000,63205,81205,6764949,4768762,7388530,1,14145181,88795,0,
P063,P063_balanced_hybrid,job_loss_6m,35,300000,148000,63141,81141,6853808,4816449,7381106,1,14289152,88859,0,
P063,P063_balanced_hybrid,job_loss_6m,36,300000,148000,63077,81077,6942731,4864614,7373625,1,14433720,88923,0,
P063,P063_balanced_hybrid,job_loss_6m,37,300000,148000,63013,81013,7031718,4913260,7366087,1,14578890,88987,0,
P063,P063_balanced_hybrid,job_loss_6m,38,300000,148000,62948,80948,7120770,4962393,7358493,1,14724670,89052,0,
P063,P063_balanced_hybrid,job_loss_6m,39,300000,148000,62882,80882,7209888,5012017,7350841,1,14871064,89118,0,
P063,P063_balanced_hybrid,job_loss_6m,40,300000,148000,62816,80816,7299071,5062137,7343130,1,15018078,89184,0,
P063,P063_balanced_hybrid,job_loss_6m,41,300000,148000,62750,80750,7388321,5112758,7335362,1,15165718,89250,0,
P063,P063_balanced_hybrid,job_loss_6m,42,300000,148000,63454,81454,7476867,5163886,7327534,1,15313219,88546,0,
P063,P063_balanced_hybrid,job_loss_6m,43,300000,148000,63386,81386,7565481,5215524,7319647,1,15461359,88614,0,
P063,P063_balanced_hybrid,job_loss_6m,44,300000,148000,63317,81317,7654164,5267680,7311700,1,15610144,88683,0,
P063,P063_balanced_hybrid,job_loss_6m,45,300000,148000,63248,81248,7742917,5320357,7303693,1,15759580,88752,0,
P063,P063_balanced_hybrid,job_loss_6m,46,300000,148000,63178,81178,7831739,5373560,7295625,1,15909674,88822,0,
P063,P063_balanced_hybrid,job_loss_6m,47,300000,148000,63107,81107,7920631,5427296,7287497,1,16060431,88893,0,
P063,P063_balanced_hybrid,job_loss_6m,48,300000,148000,63036,81036,8009595,5481569,7279306,1,16211858,88964,0,
P063,P063_balanced_hybrid,job_loss_6m,49,300000,148000,62965,80965,8098630,5536384,7271053,1,16363961,89035,0,
P063,P063_balanced_hybrid,job_loss_6m,50,300000,148000,62893,80893,8187737,5591748,7262738,1,16516747,89107,0,
P063,P063_balanced_hybrid,job_loss_6m,51,300000,148000,62820,80820,8276917,5647666,7254360,1,16670223,89180,0,
P063,P063_balanced_hybrid,job_loss_6m,52,300000,148000,62747,80747,8366169,5704142,7245918,1,16824394,89253,0,
P063,P063_balanced_hybrid,job_loss_6m,53,300000,148000,62674,80674,8455496,5761184,7237412,1,16979268,89326,0,
P063,P063_balanced_hybrid,job_loss_6m,54,300000,148000,63454,81454,8544041,5818796,7228841,1,17133996,88546,0,
P063,P063_balanced_hybrid,job_loss_6m,55,300000,148000,63378,81378,8632663,5876984,7220206,1,17289441,88622,0,
P063,P063_balanced_hybrid,job_loss_6m,56,300000,148000,63302,81302,8721361,5935753,7211505,1,17445609,88698,0,
P063,P063_balanced_hybrid,job_loss_6m,57,300000,148000,63225,81225,8810136,5995111,7202738,1,17602509,88775,0,
P063,P063_balanced_hybrid,job_loss_6m,58,300000,148000,63147,81147,8898989,6055062,7193905,1,17760146,88853,0,
P063,P063_balanced_hybrid,job_loss_6m,59,300000,148000,63069,81069,8987919,6115613,7185005,1,17918528,88931,0,
P063,P063_balanced_hybrid,job_loss_6m,60,300000,148000,62991,80991,9076929,6176769,7176037,1,18077661,89009,0,
P063,P063_balanced_hybrid,market_crash,1,300000,148000,63454,81454,7688546,3434000,7500000,0,3622546,88546,0,
P063,P063_balanced_hybrid,market_crash,2,300000,148000,63454,81454,7777092,3468340,7500000,0,3745432,88546,0,
P063,P063_balanced_hybrid,market_crash,3,300000,148000,63454,81454,7865638,3503023,7500000,0,3868661,88546,0,
P063,P063_balanced_hybrid,market_crash,4,300000,148000,63454,81454,7954184,3538054,7500000,0,3992237,88546,0,
P063,P063_balanced_hybrid,market_crash,5,300000,148000,63454,81454,8042729,3573434,7500000,0,4116164,88546,0,
P063,P063_balanced_hybrid,market_crash,6,300000,148000,63454,81454,8131275,3609169,7500000,0,4240444,88546,0,
P063,P063_balanced_hybrid,market_crash,7,300000,148000,63454,81454,8219821,3645260,7500000,0,4365081,88546,0,
P063,P063_balanced_hybrid,market_crash,8,300000,148000,63454,81454,8308367,3681713,7500000,0,4490080,88546,0,
P063,P063_balanced_hybrid,market_crash,9,300000,148000,63454,81454,8396913,3718530,7500000,0,4615443,88546,0,
P063,P063_balanced_hybrid,market_crash,10,300000,148000,63454,81454,8485459,2629001,7500000,0,3614460,88546,0,
P063,P063_balanced_hybrid,market_crash,11,300000,148000,63454,81454,8574005,2655291,7500000,0,3729295,88546,0,
P063,P063_balanced_hybrid,market_crash,12,300000,148000,63454,81454,8662551,2681844,7500000,0,3844394,88546,0,
P063,P063_balanced_hybrid,market_crash,13,300000,148000,63454,81454,8751097,2708662,7500000,0,3959759,88546,0,
P063,P063_balanced_hybrid,market_crash,14,300000,148000,63454,81454,8839642,2735749,7500000,0,4075391,88546,0,
P063,P063_balanced_hybrid,market_crash,15,300000,148000,63454,81454,8928188,2763106,7500000,0,4191294,88546,0,
P063,P063_balanced_hybrid,market_crash,16,300000,148000,63454,81454,9016734,2790737,7500000,0,4307471,88546,0,
P063,P063_balanced_hybrid,market_crash,17,300000,148000,63454,81454,9105280,2818645,7500000,0,4423925,88546,0,
P063,P063_balanced_hybrid,market_crash,18,300000,148000,63454,81454,9193826,2846831,7500000,0,4540657,88546,0,
P063,P063_balanced_hybrid,market_crash,19,300000,148000,63398,81398,6782428,2875299,7493421,1,12164306,88602,0,
P063,P063_balanced_hybrid,market_crash,20,300000,148000,63342,81342,6871085,2904052,7486792,1,12288346,88658,0,
P063,P063_balanced_hybrid,market_crash,21,300000,148000,63286,81286,6959799,2933093,7480113,1,12412780,88714,0,
P063,P063_balanced_hybrid,market_crash,22,300000,148000,63229,81229,7048570,2962424,7473383,1,12537611,88771,0,
P063,P063_balanced_hybrid,market_crash,23,300000,148000,63172,81172,7137399,2992048,7466602,1,12662845,88828,0,
P063,P063_balanced_hybrid,market_crash,24,300000,148000,63114,81114,7226285,3021968,7459769,1,12788484,88886,0,
P063,P063_balanced_hybrid,market_crash,25,300000,148000,63055,81055,7315230,3052188,7452885,1,12914533,88945,0,
P063,P063_balanced_hybrid,market_crash,26,300000,148000,62997,80997,7404233,3082710,7445949,1,13040994,89003,0,
P063,P063_balanced_hybrid,market_crash,27,300000,148000,62938,80938,7493295,3113537,7438960,1,13167873,89062,0,
P063,P063_balanced_hybrid,market_crash,28,300000,148000,62878,80878,7582417,3144673,7431918,1,13295172,89122,0,
P063,P063_balanced_hybrid,market_crash,29,300000,148000,62818,80818,7671599,3176119,7424822,1,13422896,89182,0,
P063,P063_balanced_hybrid,market_crash,30,300000,148000,63454,81454,7760145,3207880,7417673,1,13550352,88546,0,
P063,P063_balanced_hybrid,market_crash,31,300000,148000,63392,81392,7848752,3239959,7410470,1,13678242,88608,0,
P063,P063_balanced_hybrid,market_crash,32,300000,148000,63330,81330,7937422,3272359,7403212,1,13806569,88670,0,
P063,P063_balanced_hybrid,market_crash,33,300000,148000,63268,81268,8026154,3305082,7395899,1,13935338,88732,0,
P063,P063_balanced_hybrid,market_crash,34,300000,148000,63205,81205,8114949,3338133,7388530,1,14064553,88795,0,
P063,P063_balanced_hybrid,market_crash,35,300000,148000,63141,81141,8203808,3371515,7381106,1,14194217,88859,0,
P063,P063_balanced_hybrid,market_crash,36,300000,148000,63077,81077,8292731,3405230,7373625,1,14324336,88923,0,
P063,P063_balanced_hybrid,market_crash,37,300000,148000,63013,81013,8381718,3439282,7366087,1,14454912,88987,0,
P063,P063_balanced_hybrid,market_crash,38,300000,148000,62948,80948,8470770,3473675,7358493,1,14585952,89052,0,
P063,P063_balanced_hybrid,market_crash,39,300000,148000,62882,80882,8559888,3508412,7350841,1,14717459,89118,0,
P063,P063_balanced_hybrid,market_crash,40,300000,148000,62816,80816,8649071,3543496,7343130,1,14849437,89184,0,
P063,P063_balanced_hybrid,market_crash,41,300000,148000,62750,80750,8738321,3578931,7335362,1,14981890,89250,0,
P063,P063_balanced_hybrid,market_crash,42,300000,148000,63454,81454,8826867,3614720,7327534,1,15114053,88546,0,
P063,P063_balanced_hybrid,market_crash,43,300000,148000,63386,81386,8915481,3650867,7319647,1,15246701,88614,0,
P063,P063_balanced_hybrid,market_crash,44,300000,148000,63317,81317,9004164,3687376,7311700,1,15379840,88683,0,
P063,P063_balanced_hybrid,market_crash,45,300000,148000,63248,81248,9092917,3724250,7303693,1,15513473,88752,0,
P063,P063_balanced_hybrid,market_crash,46,300000,148000,63178,81178,9181739,3761492,7295625,1,15647605,88822,0,
P063,P063_balanced_hybrid,market_crash,47,300000,148000,63107,81107,9270631,3799107,7287497,1,15782242,88893,0,
P063,P063_balanced_hybrid,market_crash,48,300000,148000,63036,81036,9359595,3837098,7279306,1,15917387,88964,0,
P063,P063_balanced_hybrid,market_crash,49,300000,148000,62965,80965,9448630,3875469,7271053,1,16053046,89035,0,
P063,P063_balanced_hybrid,market_crash,50,300000,148000,62893,80893,9537737,3914224,7262738,1,16189223,89107,0,
P063,P063_balanced_hybrid,market_crash,51,300000,148000,62820,80820,9626917,3953366,7254360,1,16325923,89180,0,
P063,P063_balanced_hybrid,market_crash,52,300000,148000,62747,80747,9716169,3992900,7245918,1,16463151,89253,0,
P063,P063_balanced_hybrid,market_crash,53,300000,148000,62674,80674,9805496,4032829,7237412,1,16600912,89326,0,
P063,P063_balanced_hybrid,market_crash,54,300000,148000,63454,81454,9894041,4073157,7228841,1,16738357,88546,0,
P063,P063_balanced_hybrid,market_crash,55,300000,148000,63378,81378,9982663,4113888,7220206,1,16876346,88622,0,
P063,P063_balanced_hybrid,market_crash,56,300000,148000,63302,81302,10071361,4155027,7211505,1,17014883,88698,0,
P063,P063_balanced_hybrid,market_crash,57,300000,148000,63225,81225,10160136,4196578,7202738,1,17153976,88775,0,
P063,P063_balanced_hybrid,market_crash,58,300000,148000,63147,81147,10248989,4238543,7193905,1,17293627,88853,0,
P063,P063_balanced_hybrid,market_crash,59,300000,148000,63069,81069,10337919,4280929,7185005,1,17433844,88931,0,
P063,P063_balanced_hybrid,market_crash,60,300000,148000,62991,80991,10426929,4323738,7176037,1,17574630,89009,0,
P063,P063_balanced_hybrid,medical_emergency,1,300000,148000,63454,81454,7688546,3434000,7500000,0,3622546,88546,0,
P063,P063_balanced_hybrid,medical_emergency,2,300000,148000,63454,81454,7777092,3468340,7500000,0,3745432,88546,0,
P063,P063_balanced_hybrid,medical_emergency,3,300000,148000,63454,81454,7865638,3503023,7500000,0,3868661,88546,0,
P063,P063_balanced_hybrid,medical_emergency,4,300000,148000,63454,81454,7954184,3538054,7500000,0,3992237,88546,0,
P063,P063_balanced_hybrid,medical_emergency,5,300000,148000,63454,81454,8042729,3573434,7500000,0,4116164,88546,0,
P063,P063_balanced_hybrid,medical_emergency,6,300000,148000,63454,81454,8131275,3609169,7500000,0,4240444,88546,0,
P063,P063_balanced_hybrid,medical_emergency,7,300000,148000,63454,81454,8219821,3645260,7500000,0,4365081,88546,0,
P063,P063_balanced_hybrid,medical_emergency,8,300000,148000,63454,81454,8308367,3681713,7500000,0,4490080,88546,0,
P063,P063_balanced_hybrid,medical_emergency,9,300000,148000,63454,81454,8396913,3718530,7500000,0,4615443,88546,0,
P063,P063_balanced_hybrid,medical_emergency,10,300000,148000,63454,81454,8485459,3755715,7500000,0,4741174,88546,0,
P063,P063_balanced_hybrid,medical_emergency,11,300000,148000,63454,81454,8574005,3793272,7500000,0,4867277,88546,0,
P063,P063_balanced_hybrid,medical_emergency,12,300000,148000,63454,81454,8662551,3831205,7500000,0,4993756,88546,0,
P063,P063_balanced_hybrid,medical_emergency,13,300000,148000,63454,81454,8751097,3869517,7500000,0,5120614,88546,0,
P063,P063_balanced_hybrid,medical_emergency,14,300000,148000,63454,81454,8839642,3908212,7500000,0,5247855,88546,0,
P063,P063_balanced_hybrid,medical_emergency,15,300000,148000,63454,81454,8928188,3947294,7500000,0,5375483,88546,0,
P063,P063_balanced_hybrid,medical_emergency,16,300000,148000,63454,81454,9016734,3986767,7500000,0,5503502,88546,0,
P063,P063_balanced_hybrid,medical_emergency,17,300000,148000,63454,81454,9105280,4026635,7500000,0,5631915,88546,0,
P063,P063_balanced_hybrid,medical_emergency,18,300000,998000,63454,81454,8343826,4066901,7500000,0,4910727,-761454,0,
P063,P063_balanced_hybrid,medical_emergency,19,300000,148000,63398,81398,5932428,4107570,7493421,1,12546577,88602,0,
P063,P063_balanced_hybrid,medical_emergency,20,300000,148000,63342,81342,6021085,4148646,7486792,1,12682939,88658,0,
P063,P063_balanced_hybrid,medical_emergency,21,300000,148000,63286,81286,6109799,4190133,7480113,1,12819819,88714,0,
P063,P063_balanced_hybrid,medical_emergency,22,300000,148000,63229,81229,6198570,4232034,7473383,1,12957222,88771,0,
P063,P063_balanced_hybrid,medical_emergency,23,300000,148000,63172,81172,6287399,4274354,7466602,1,13095151,88828,0,
P063,P063_balanced_hybrid,medical_emergency,24,300000,148000,63114,81114,6376285,4317098,7459769,1,13233614,88886,0,
P063,P063_balanced_hybrid,medical_emergency,25,300000,148000,63055,81055,6465230,4360269,7452885,1,13372613,88945,0,
P063,P063_balanced_hybrid,medical_emergency,26,300000,148000,62997,80997,6554233,4403871,7445949,1,13512156,89003,0,
P063,P063_balanced_hybrid,medical_emergency,27,300000,148000,62938,80938,6643295,4447910,7438960,1,13652246,89062,0,
P063,P063_balanced_hybrid,medical_emergency,28,300000,148000,62878,80878,6732417,4492389,7431918,1,13792889,89122,0,
P063,P063_balanced_hybrid,medical_emergency,29,300000,148000,62818,80818,6821599,4537313,7424822,1,13934090,89182,0,
P063,P063_balanced_hybrid,medical_emergency,30,300000,148000,63454,81454,6910145,4582686,7417673,1,14075158,88546,0,
P063,P063_balanced_hybrid,medical_emergency,31,300000,148000,63392,81392,6998752,4628513,7410470,1,14216796,88608,0,
P063,P063_balanced_hybrid,medical_emergency,32,300000,148000,63330,81330,7087422,4674798,7403212,1,14359009,88670,0,
P063,P063_balanced_hybrid,medical_emergency,33,300000,148000,63268,81268,7176154,4721546,7395899,1,14501802,88732,0,
P063,P063_balanced_hybrid,medical_emergency,34,300000,148000,63205,81205,7264949,4768762,7388530,1,14645181,88795,0,
P063,P063_balanced_hybrid,medical_emergency,35,300000,148000,63141,81141,7353808,4816449,7381106,1,14789152,88859,0,
P063,P063_balanced_hybrid,medical_emergency,36,300000,148000,63077,81077,7442731,4864614,7373625,1,14933720,88923,0,
P063,P063_balanced_hybrid,medical_emergency,37,300000,148000,63013,81013,7531718,4913260,7366087,1,15078890,88987,0,
P063,P063_balanced_hybrid,medical_emergency,38,300000,148000,62948,80948,7620770,4962393,7358493,1,15224670,89052,0,
