profile_id,strategy_id,scenario_id,first_breach_month,breach_reason,liquid_savings_at_breach,investment_value_at_breach,outstanding_home_loan_at_breach,net_worth_at_breach
P062,P062_delay_build,compound_shock,1,below_emergency_reserve,1517559,3930875,6500000,-1051566
P063,P063_full_cash,baseline,19,below_emergency_reserve,488000,4107570,0,14595570
P063,P063_full_cash,job_loss_6m,19,below_emergency_reserve,152000,3083430,0,13235430
P063,P063_full_cash,market_crash,19,below_emergency_reserve,488000,2875299,0,13363299
P063,P063_full_cash,medical_emergency,19,below_emergency_reserve,152000,3588430,0,13740430
P063,P063_full_cash,rate_hike,19,below_emergency_reserve,488000,4107570,0,14595570
P063,P063_full_cash,compound_shock,19,below_emergency_reserve,0,1022181,0,11022181
P063,P063_high_down_payment,baseline,,no_breach,,,,
P063,P063_high_down_payment,job_loss_6m,13,emi_affordability_limit,8776588,3869517,5000000,7646105
P063,P063_high_down_payment,market_crash,,no_breach,,,,
P063,P063_high_down_payment,medical_emergency,,no_breach,,,,
P063,P063_high_down_payment,rate_hike,,no_breach,,,,
P063,P063_high_down_payment,compound_shock,13,emi_affordability_limit,8791588,2515186,5000000,6306774
P063,P063_balanced_hybrid,baseline,,no_breach,,,,
P063,P063_balanced_hybrid,job_loss_6m,13,emi_affordability_limit,8526097,3869517,7500000,4895614
P063,P063_balanced_hybrid,market_crash,,no_breach,,,,
P063,P063_balanced_hybrid,medical_emergency,,no_breach,,,,
P063,P063_balanced_hybrid,rate_hike,,no_breach,,,,
P063,P063_balanced_hybrid,compound_shock,13,emi_affordability_limit,8541097,2515186,7500000,3556283
P063,P063_delay_build,baseline,,no_breach,,,,
P063,P063_delay_build,job_loss_6m,13,emi_affordability_limit,8604264,3869517,6500000,5973782
P063,P063_delay_build,market_crash,,no_breach,,,,
P063,P063_delay_build,medical_emergency,,no_breach,,,,
P063,P063_delay_build,rate_hike,,no_breach,,,,
P063,P063_delay_build,compound_shock,13,emi_affordability_limit,8619264,2515186,6500000,4634451
P064,P064_full_cash,baseline,1,below_emergency_reserve,235000,6249083,0,16484083
P064,P064_full_cash,job_loss_6m,1,below_emergency_reserve,235000,6249083,0,16484083
P064,P064_full_cash,market_crash,1,below_emergency_reserve,235000,6249083,0,16484083
P064,P064_full_cash,medical_emergency,1,below_emergency_reserve,235000,6249083,0,16484083
P064,P064_full_cash,rate_hike,1,below_emergency_reserve,235000,6249083,0,16484083
P064,P064_full_cash,compound_shock,1,below_emergency_reserve,235000,6249083,0,16484083
P064,P064_high_down_payment,baseline,1,below_emergency_reserve,1690883,9776792,4992273,16475402
P064,P064_high_down_payment,job_loss_6m,1,below_emergency_reserve,1690883,9776792,4992273,16475402
P064,P064_high_down_payment,market_crash,1,below_emergency_reserve,1690883,9776792,4992273,16475402
P064,P064_high_down_payment,medical_emergency,1,below_emergency_reserve,1690883,9776792,4992273,16475402
P064,P064_high_down_payment,rate_hike,1,below_emergency_reserve,1690883,9776792,4992273,16475402
P064,P064_high_down_payment,compound_shock,1,below_emergency_reserve,1690883,9776792,4992273,16475402
P064,P064_balanced_hybrid,baseline,,no_breach,,,,
P064,P064_balanced_hybrid,job_loss_6m,13,emi_affordability_limit,5896426,10747115,7410470,19233071
P064,P064_balanced_hybrid,market_crash,,no_breach,,,,
P064,P064_balanced_hybrid,medical_emergency,,no_breach,,,,
P064,P064_balanced_hybrid,rate_hike,,no_breach,,,,
P064,P064_balanced_hybrid,compound_shock,13,emi_affordability_limit,5918926,6985625,7410470,15494081
P064,P064_delay_build,baseline,,no_breach,,,,
P064,P064_delay_build,job_loss_6m,13,emi_affordability_limit,8470764,10747115,6500000,12717879
P064,P064_delay_build,market_crash,,no_breach,,,,
P064,P064_delay_build,medical_emergency,,no_breach,,,,
P064,P064_delay_build,rate_hike,,no_breach,,,,
P064,P064_delay_build,compound_shock,13,emi_affordability_limit,8493264,6985625,6500000,8978889
P065,P065_full_cash,baseline,1,below_emergency_reserve,1080000,2116625,0,3196625
P065,P065_full_cash,job_loss_6m,1,below_emergency_reserve,1080000,2116625,0,3196625
P065,P065_full_cash,market_crash,1,below_emergency_reserve,1080000,2116625,0,3196625
P065,P065_full_cash,medical_emergency,1,below_emergency_reserve,1080000,2116625,0,3196625
P065,P065_full_cash,rate_hike,1,below_emergency_reserve,1080000,2116625,0,3196625
P065,P065_full_cash,compound_shock,1,below_emergency_reserve,1080000,2116625,0,3196625
P065,P065_high_down_payment,baseline,1,below_emergency_reserve,1035814,2116625,5000000,-1847561
P065,P065_high_down_payment,job_loss_6m,1,below_emergency_reserve,1035814,2116625,5000000,-1847561
P065,P065_high_down_payment,market_crash,1,below_emergency_reserve,1035814,2116625,5000000,-1847561
P065,P065_high_down_payment,medical_emergency,1,below_emergency_reserve,1035814,2116625,5000000,-1847561
P065,P065_high_down_payment,rate_hike,1,below_emergency_reserve,1035814,2116625,5000000,-1847561
P065,P065_high_down_payment,compound_shock,1,below_emergency_reserve,1035814,2116625,5000000,-1847561
P065,P065_balanced_hybrid,baseline,1,below_emergency_reserve,1016546,2116625,7500000,-4366829
P065,P065_balanced_hybrid,job_loss_6m,1,below_emergency_reserve,1016546,2116625,7500000,-4366829
P065,P065_balanced_hybrid,market_crash,1,below_emergency_reserve,1016546,2116625,7500000,-4366829
P065,P065_balanced_hybrid,medical_emergency,1,below_emergency_reserve,1016546,2116625,7500000,-4366829
P065,P065_balanced_hybrid,rate_hike,1,below_emergency_reserve,1016546,2116625,7500000,-4366829
P065,P065_balanced_hybrid,compound_shock,1,below_emergency_reserve,1016546,2116625,7500000,-4366829
P065,P065_delay_build,baseline,1,below_emergency_reserve,1022559,2116625,6500000,-3360816
P065,P065_delay_build,job_loss_6m,1,below_emergency_reserve,1022559,2116625,6500000,-3360816
P065,P065_delay_build,market_crash,1,below_emergency_reserve,1022559,2116625,6500000,-3360816
P065,P065_delay_build,medical_emergency,1,below_emergency_reserve,1022559,2116625,6500000,-3360816
P065,P065_delay_build,rate_hike,1,below_emergency_reserve,1022559,2116625,6500000,-3360816
P065,P065_delay_build,compound_shock,1,below_emergency_reserve,1022559,2116625,6500000,-3360816
P066,P066_full_cash,baseline,7,below_emergency_reserve,365000,1573681,0,11938681
P066,P066_full_cash,job_loss_6m,7,below_emergency_reserve,365000,1573681,0,11938681
P066,P066_full_cash,market_crash,7,below_emergency_reserve,365000,1573681,0,11938681
P066,P066_full_cash,medical_emergency,7,below_emergency_reserve,365000,1573681,0,11938681
P066,P066_full_cash,rate_hike,7,below_emergency_reserve,365000,1573681,0,11938681
P066,P066_full_cash,compound_shock,7,below_emergency_reserve,365000,1573681,0,11938681
P066,P066_high_down_payment,baseline,7,below_emergency_reserve,745770,5917802,4992273,11671299
P066,P066_high_down_payment,job_loss_6m,7,below_emergency_reserve,745770,5917802,4992273,11671299
P066,P066_high_down_payment,market_crash,7,below_emergency_reserve,745770,5917802,4992273,11671299
P066,P066_high_down_payment,medical_emergency,7,below_emergency_reserve,745770,5917802,4992273,11671299
P066,P066_high_down_payment,rate_hike,7,below_emergency_reserve,745770,5917802,4992273,11671299
P066,P066_high_down_payment,compound_shock,7,below_emergency_reserve,745770,5917802,4992273,11671299
P066,P066_balanced_hybrid,baseline,,no_breach,,,,
P066,P066_balanced_hybrid,job_loss_6m,13,emi_affordability_limit,4449179,6204520,7452885,13200814
P066,P066_balanced_hybrid,market_crash,,no_breach,,,,
P066,P066_balanced_hybrid,medical_emergency,,no_breach,,,,
P066,P066_balanced_hybrid,rate_hike,,no_breach,,,,
P066,P066_balanced_hybrid,compound_shock,,no_breach,,,,
P066,P066_delay_build,baseline,,no_breach,,,,
P066,P066_delay_build,job_loss_6m,,no_breach,,,,
P066,P066_delay_build,market_crash,,no_breach,,,,
P066,P066_delay_build,medical_emergency,,no_breach,,,,
P066,P066_delay_build,rate_hike,,no_breach,,,,
P066,P066_delay_build,compound_shock,,no_breach,,,,
P067,P067_full_cash,baseline,13,below_emergency_reserve,227000,3881250,0,14108250
P067,P067_full_cash,job_loss_6m,13,below_emergency_reserve,0,3770750,0,13770750
P067,P067_full_cash,market_crash,13,below_emergency_reserve,227000,2451994,0,12678994
P067,P067_full_cash,medical_emergency,13,below_emergency_reserve,227000,3881250,0,14108250
P067,P067_full_cash,rate_hike,13,below_emergency_reserve,227000,3881250,0,14108250
P067,P067_full_cash,compound_shock,13,below_emergency_reserve,0,2125785,0,12125785
P067,P067_high_down_payment,baseline,,no_breach,,,,
P067,P067_high_down_payment,job_loss_6m,13,emi_affordability_limit,3439156,4764185,4992273,13211068
P067,P067_high_down_payment,market_crash,,no_breach,,,,
P067,P067_high_down_payment,medical_emergency,,no_breach,,,,
P067,P067_high_down_payment,rate_hike,,no_breach,,,,
P067,P067_high_down_payment,compound_shock,13,emi_affordability_limit,3461656,3096720,4992273,11566104
P067,P067_balanced_hybrid,baseline,,no_breach,,,,
P067,P067_balanced_hybrid,job_loss_6m,13,emi_affordability_limit,5688652,4764185,7493421,12959416
P067,P067_balanced_hybrid,market_crash,,no_breach,,,,
P067,P067_balanced_hybrid,medical_emergency,,no_breach,,,,
P067,P067_balanced_hybrid,rate_hike,,no_breach,,,,
P067,P067_balanced_hybrid,compound_shock,13,emi_affordability_limit,5711152,3096720,7493421,11314451
P067,P067_delay_build,baseline,,no_breach,,,,
P067,P067_delay_build,job_loss_6m,13,emi_affordability_limit,8266764,4764185,6500000,6530949
P067,P067_delay_build,market_crash,,no_breach,,,,
P067,P067_delay_build,medical_emergency,,no_breach,,,,
P067,P067_delay_build,rate_hike,,no_breach,,,,
P067,P067_delay_build,compound_shock,13,emi_affordability_limit,8289264,3096720,6500000,4885985
P068,P068_full_cash,baseline,1,below_emergency_reserve,152000,0,0,10152000
P068,P068_full_cash,job_loss_6m,1,below_emergency_reserve,152000,0,0,10152000
P068,P068_full_cash,market_crash,1,below_emergency_reserve,152000,0,0,10152000
P068,P068_full_cash,medical_emergency,1,below_emergency_reserve,152000,0,0,10152000
P068,P068_full_cash,rate_hike,1,below_emergency_reserve,152000,0,0,10152000
P068,P068_full_cash,compound_shock,1,below_emergency_reserve,152000,0,0,10152000
P068,P068_high_down_payment,baseline,,no_breach,,,,
P068,P068_high_down_payment,job_loss_6m,13,emi_affordability_limit,2573782,3877825,4895032,11556575
P068,P068_high_down_payment,market_crash,,no_breach,,,,
P068,P068_high_down_payment,medical_emergency,,no_breach,,,,
P068,P068_high_down_payment,rate_hike,,no_breach,,,,
P068,P068_high_down_payment,compound_shock,13,emi_affordability_limit,2589282,2520586,4895032,10214837
P068,P068_balanced_hybrid,baseline,,no_breach,,,,
P068,P068_balanced_hybrid,job_loss_6m,13,emi_affordability_limit,4822426,3877825,7410470,11289782
P068,P068_balanced_hybrid,market_crash,,no_breach,,,,
P068,P068_balanced_hybrid,medical_emergency,,no_breach,,,,
P068,P068_balanced_hybrid,rate_hike,,no_breach,,,,
P068,P068_balanced_hybrid,compound_shock,13,emi_affordability_limit,4837926,2520586,7410470,9948043
P068,P068_delay_build,baseline,,no_breach,,,,
P068,P068_delay_build,job_loss_6m,13,emi_affordability_limit,7396764,3877825,6500000,4774589
P068,P068_delay_build,market_crash,,no_breach,,,,
P068,P068_delay_build,medical_emergency,,no_breach,,,,
P068,P068_delay_build,rate_hike,,no_breach,,,,
P068,P068_delay_build,compound_shock,13,emi_affordability_limit,7412264,2520586,6500000,3432851
P069,P069_full_cash,baseline,19,below_emergency_reserve,2265000,9873857,0,22138857
P069,P069_full_cash,job_loss_6m,19,below_emergency_reserve,235000,8971772,0,19206772
P069,P069_full_cash,market_crash,19,below_emergency_reserve,2265000,6911700,0,19176700
P069,P069_full_cash,medical_emergency,19,below_emergency_reserve,1415000,9873857,0,21288857
P069,P069_full_cash,rate_hike,19,below_emergency_reserve,2265000,9873857,0,22138857
P069,P069_full_cash,compound_shock,19,below_emergency_reserve,0,4837320,0,14837320
P069,P069_high_down_payment,baseline,,no_breach,,,,
P069,P069_high_down_payment,job_loss_6m,19,below_emergency_reserve,3500543,9873857,4992273,18382127
P069,P069_high_down_payment,market_crash,,no_breach,,,,
P069,P069_high_down_payment,medical_emergency,,no_breach,,,,
P069,P069_high_down_payment,rate_hike,,no_breach,,,,
P069,P069_high_down_payment,compound_shock,19,below_emergency_reserve,2566054,6418007,4993626,13990435
P069,P069_balanced_hybrid,baseline,,no_breach,,,,
P069,P069_balanced_hybrid,job_loss_6m,13,emi_affordability_limit,9542597,9417575,7500000,11460171
P069,P069_balanced_hybrid,market_crash,,no_breach,,,,
P069,P069_balanced_hybrid,medical_emergency,,no_breach,,,,
P069,P069_balanced_hybrid,rate_hike,,no_breach,,,,
P069,P069_balanced_hybrid,compound_shock,,no_breach,,,,
P069,P069_delay_build,baseline,,no_breach,,,,
P069,P069_delay_build,job_loss_6m,,no_breach,,,,
P069,P069_delay_build,market_crash,,no_breach,,,,
P069,P069_delay_build,medical_emergency,,no_breach,,,,
P069,P069_delay_build,rate_hike,,no_breach,,,,
P069,P069_delay_build,compound_shock,,no_breach,,,,
P070,P070_full_cash,baseline,7,below_emergency_reserve,210000,4235518,0,14445518
P070,P070_full_cash,job_loss_6m,7,below_emergency_reserve,210000,4235518,0,14445518
P070,P070_full_cash,market_crash,7,below_emergency_reserve,210000,4235518,0,14445518
P070,P070_full_cash,medical_emergency,7,below_emergency_reserve,210000,4235518,0,14445518
P070,P070_full_cash,rate_hike,7,below_emergency_reserve,210000,4235518,0,14445518
P070,P070_full_cash,compound_shock,7,below_emergency_reserve,210000,4235518,0,14445518
P070,P070_high_down_payment,baseline,,no_breach,,,,
P070,P070_high_down_payment,job_loss_6m,,no_breach,,,,
P070,P070_high_down_payment,market_crash,,no_breach,,,,
P070,P070_high_down_payment,medical_emergency,,no_breach,,,,
P070,P070_high_down_payment,rate_hike,,no_breach,,,,
P070,P070_high_down_payment,compound_shock,17,below_emergency_reserve,2933608,3716225,4926815,11723018
P070,P070_balanced_hybrid,baseline,,no_breach,,,,
P070,P070_balanced_hybrid,job_loss_6m,13,emi_affordability_limit,6694179,5539750,7452885,14781044
P070,P070_balanced_hybrid,market_crash,,no_breach,,,,
P070,P070_balanced_hybrid,medical_emergency,,no_breach,,,,
P070,P070_balanced_hybrid,rate_hike,,no_breach,,,,
P070,P070_balanced_hybrid,compound_shock,13,emi_affordability_limit,6721679,3600837,7452885,12869631
P070,P070_delay_build,baseline,,no_breach,,,,
P070,P070_delay_build,job_loss_6m,13,emi_affordability_limit,9270764,5539750,6500000,8310514
P070,P070_delay_build,market_crash,,no_breach,,,,
P070,P070_delay_build,medical_emergency,,no_breach,,,,
P070,P070_delay_build,rate_hike,,no_breach,,,,
P070,P070_delay_build,compound_shock,15,emi_affordability_limit,8827016,3658076,6500000,5985093
P071,P071_full_cash,baseline,19,below_emergency_reserve,77000,2708805,0,12785805
P071,P071_full_cash,job_loss_6m,19,below_emergency_reserve,77000,1892392,0,11969392
P071,P071_full_cash,market_crash,19,below_emergency_reserve,77000,1105755,0,11182755
P071,P071_full_cash,medical_emergency,19,below_emergency_reserve,77000,1852076,0,11929076
P071,P071_full_cash,rate_hike,19,below_emergency_reserve,77000,2708805,0,12785805
P071,P071_full_cash,compound_shock,19,insufficient_funds,-49000,0,0,9951000
P071,P071_high_down_payment,baseline,,no_breach,,,,
P071,P071_high_down_payment,job_loss_6m,13,emi_affordability_limit,6291588,5096570,5000000,6388158
P071,P071_high_down_payment,market_crash,,no_breach,,,,
P071,P071_high_down_payment,medical_emergency,19,below_emergency_reserve,773543,5343499,4992273,11124769
P071,P071_high_down_payment,rate_hike,,no_breach,,,,
P071,P071_high_down_payment,compound_shock,13,emi_affordability_limit,6300588,3312770,5000000,4613358
P071,P071_balanced_hybrid,baseline,1,emi_affordability_limit,6013546,4636417,7500000,3149963
P071,P071_balanced_hybrid,job_loss_6m,1,emi_affordability_limit,6013546,4636417,7500000,3149963
P071,P071_balanced_hybrid,market_crash,1,emi_affordability_limit,6013546,4636417,7500000,3149963
P071,P071_balanced_hybrid,medical_emergency,1,emi_affordability_limit,6013546,4636417,7500000,3149963
P071,P071_balanced_hybrid,rate_hike,1,emi_affordability_limit,6013546,4636417,7500000,3149963
P071,P071_balanced_hybrid,compound_shock,1,emi_affordability_limit,6013546,4636417,7500000,3149963
P071,P071_delay_build,baseline,,no_breach,,,,
P071,P071_delay_build,job_loss_6m,13,emi_affordability_limit,6119264,5096570,6500000,4715834
P071,P071_delay_build,market_crash,,no_breach,,,,
P071,P071_delay_build,medical_emergency,,no_breach,,,,
P071,P071_delay_build,rate_hike,15,emi_affordability_limit,6284833,5177585,6500000,4962418
P071,P071_delay_build,compound_shock,13,emi_affordability_limit,6128264,3312770,6500000,2941035
P072,P072_full_cash,baseline,1,below_emergency_reserve,60000,0,0,10060000
P072,P072_full_cash,job_loss_6m,1,below_emergency_reserve,60000,0,0,10060000
P072,P072_full_cash,market_crash,1,below_emergency_reserve,60000,0,0,10060000
P072,P072_full_cash,medical_emergency,1,below_emergency_reserve,60000,0,0,10060000
P072,P072_full_cash,rate_hike,1,below_emergency_reserve,60000,0,0,10060000
P072,P072_full_cash,compound_shock,1,below_emergency_reserve,60000,0,0,10060000
P072,P072_high_down_payment,baseline,1,below_emergency_reserve,15883,604750,4992273,5628360
P072,P072_high_down_payment,job_loss_6m,1,below_emergency_reserve,15883,604750,4992273,5628360
P072,P072_high_down_payment,market_crash,1,below_emergency_reserve,15883,604750,4992273,5628360
P072,P072_high_down_payment,medical_emergency,1,below_emergency_reserve,15883,604750,4992273,5628360
P072,P072_high_down_payment,rate_hike,1,below_emergency_reserve,15883,604750,4992273,5628360
P072,P072_high_down_payment,compound_shock,1,below_emergency_reserve,15883,604750,4992273,5628360
P072,P072_balanced_hybrid,baseline,1,below_emergency_reserve,1396602,1713458,7493421,5616639
P072,P072_balanced_hybrid,job_loss_6m,1,below_emergency_reserve,1396602,1713458,7493421,5616639
P072,P072_balanced_hybrid,market_crash,1,below_emergency_reserve,1396602,1713458,7493421,5616639
P072,P072_balanced_hybrid,medical_emergency,1,below_emergency_reserve,1396602,1713458,7493421,5616639
P072,P072_balanced_hybrid,rate_hike,1,below_emergency_reserve,1396602,1713458,7493421,5616639
P072,P072_balanced_hybrid,compound_shock,1,below_emergency_reserve,1396602,1713458,7493421,5616639
P072,P072_delay_build,baseline,25,below_emergency_reserve,464059,2070449,6489955,6044553
P072,P072_delay_build,job_loss_6m,13,emi_affordability_limit,3738264,1883515,6500000,-878221
P072,P072_delay_build,market_crash,25,below_emergency_reserve,464059,1449314,6489955,5423419
P072,P072_delay_build,medical_emergency,25,below_emergency_reserve,2648,1678784,6489955,5191477
P072,P072_delay_build,rate_hike,25,below_emergency_reserve,370013,2070449,6492239,5948223
P072,P072_delay_build,compound_shock,13,emi_affordability_limit,3751264,1224285,6500000,-1524451
P073,P073_full_cash,baseline,13,below_emergency_reserve,137000,4389948,0,14526948
P073,P073_full_cash,job_loss_6m,13,below_emergency_reserve,0,4331948,0,14331948
P073,P073_full_cash,market_crash,13,below_emergency_reserve,137000,2060291,0,12197291
P073,P073_full_cash,medical_emergency,13,below_emergency_reserve,137000,4389948,0,14526948
P073,P073_full_cash,rate_hike,13,below_emergency_reserve,137000,4389948,0,14526948
P073,P073_full_cash,compound_shock,13,below_emergency_reserve,0,1627014,0,11627014
P073,P073_high_down_payment,baseline,13,below_emergency_reserve,1206656,7765525,4992273,13979908
P073,P073_high_down_payment,job_loss_6m,13,below_emergency_reserve,1011656,7765525,4992273,13784908
P073,P073_high_down_payment,market_crash,13,below_emergency_reserve,1206656,5435867,4992273,11650251
P073,P073_high_down_payment,medical_emergency,13,below_emergency_reserve,1206656,7765525,4992273,13979908
P073,P073_high_down_payment,rate_hike,13,below_emergency_reserve,1206656,7765525,4992273,13979908
P073,P073_high_down_payment,compound_shock,13,below_emergency_reserve,1024656,5047591,4992273,11079975
P073,P073_balanced_hybrid,baseline,,no_breach,,,,
P073,P073_balanced_hybrid,job_loss_6m,13,emi_affordability_limit,3261152,7765525,7493421,13533256
P073,P073_balanced_hybrid,market_crash,,no_breach,,,,
P073,P073_balanced_hybrid,medical_emergency,,no_breach,,,,
P073,P073_balanced_hybrid,rate_hike,15,emi_affordability_limit,3592898,7856387,7485841,13963444
P073,P073_balanced_hybrid,compound_shock,13,emi_affordability_limit,3274152,5047591,7493421,10828322
P073,P073_delay_build,baseline,,no_breach,,,,
P073,P073_delay_build,job_loss_6m,13,emi_affordability_limit,5839264,7765525,6500000,7104789
P073,P073_delay_build,market_crash,,no_breach,,,,
P073,P073_delay_build,medical_emergency,,no_breach,,,,
P073,P073_delay_build,rate_hike,15,emi_affordability_limit,6184833,7856387,6500000,7541220
P073,P073_delay_build,compound_shock,13,emi_affordability_limit,5852264,5047591,6500000,4399856
P074,P074_full_cash,baseline,7,below_emergency_reserve,175000,0,0,10175000
P074,P074_full_cash,job_loss_6m,7,below_emergency_reserve,175000,0,0,10175000
P074,P074_full_cash,market_crash,7,below_emergency_reserve,175000,0,0,10175000
P074,P074_full_cash,medical_emergency,7,below_emergency_reserve,175000,0,0,10175000
P074,P074_full_cash,rate_hike,7,below_emergency_reserve,175000,0,0,10175000
P074,P074_full_cash,compound_shock,7,below_emergency_reserve,175000,0,0,10175000
P074,P074_high_down_payment,baseline,7,below_emergency_reserve,130883,2297652,4992273,7436262
P074,P074_high_down_payment,job_loss_6m,7,below_emergency_reserve,130883,2297652,4992273,7436262
P074,P074_high_down_payment,market_crash,7,below_emergency_reserve,130883,2297652,4992273,7436262
P074,P074_high_down_payment,medical_emergency,7,below_emergency_reserve,130883,2297652,4992273,7436262
P074,P074_high_down_payment,rate_hike,7,below_emergency_reserve,130883,2297652,4992273,7436262
P074,P074_high_down_payment,compound_shock,7,below_emergency_reserve,130883,2297652,4992273,7436262
P074,P074_balanced_hybrid,baseline,7,below_emergency_reserve,1880877,2916354,7493421,7303810
P074,P074_balanced_hybrid,job_loss_6m,7,below_emergency_reserve,1880877,2916354,7493421,7303810
P074,P074_balanced_hybrid,market_crash,7,below_emergency_reserve,1880877,2916354,7493421,7303810
P074,P074_balanced_hybrid,medical_emergency,7,below_emergency_reserve,1880877,2916354,7493421,7303810
P074,P074_balanced_hybrid,rate_hike,7,below_emergency_reserve,1880877,2916354,7493421,7303810
P074,P074_balanced_hybrid,compound_shock,7,below_emergency_reserve,1880877,2916354,7493421,7303810
P074,P074_delay_build,baseline,,no_breach,,,,
P074,P074_delay_build,job_loss_6m,13,emi_affordability_limit,4843264,3019926,6500000,1363191
P074,P074_delay_build,market_crash,,no_breach,,,,
P074,P074_delay_build,medical_emergency,,no_breach,,,,
P074,P074_delay_build,rate_hike,,no_breach,,,,
P074,P074_delay_build,compound_shock,13,emi_affordability_limit,4862264,1962952,6500000,325217
P075,P075_full_cash,baseline,25,below_emergency_reserve,375000,4506272,0,14881272
P075,P075_full_cash,job_loss_6m,25,below_emergency_reserve,235000,2243499,0,12478499
P075,P075_full_cash,market_crash,25,below_emergency_reserve,375000,3154390,0,13529390
P075,P075_full_cash,medical_emergency,25,below_emergency_reserve,235000,3790651,0,14025651
P075,P075_full_cash,rate_hike,25,below_emergency_reserve,375000,4506272,0,14881272
P075,P075_full_cash,compound_shock,25,below_emergency_reserve,235000,0,0,10235000
P075,P075_high_down_payment,baseline,,no_breach,,,,
P075,P075_high_down_payment,job_loss_6m,25,below_emergency_reserve,1885430,4506272,4992273,11399429
P075,P075_high_down_payment,market_crash,,no_breach,,,,
P075,P075_high_down_payment,medical_emergency,,no_breach,,,,
P075,P075_high_down_payment,rate_hike,,no_breach,,,,
P075,P075_high_down_payment,compound_shock,25,below_emergency_reserve,598561,2929077,4993626,8534012
P075,P075_balanced_hybrid,baseline,,no_breach,,,,
P075,P075_balanced_hybrid,job_loss_6m,13,emi_affordability_limit,6332597,4099415,7500000,2932011
P075,P075_balanced_hybrid,market_crash,,no_breach,,,,
P075,P075_balanced_hybrid,medical_emergency,,no_breach,,,,
P075,P075_balanced_hybrid,rate_hike,,no_breach,,,,
P075,P075_balanced_hybrid,compound_shock,13,emi_affordability_limit,6359097,2664620,7500000,1523716
P075,P075_delay_build,baseline,,no_breach,,,,
P075,P075_delay_build,job_loss_6m,13,emi_affordability_limit,6410764,4099415,6500000,4010179
P075,P075_delay_build,market_crash,,no_breach,,,,
P075,P075_delay_build,medical_emergency,,no_breach,,,,
P075,P075_delay_build,rate_hike,,no_breach,,,,
P075,P075_delay_build,compound_shock,15,emi_affordability_limit,6044016,2706976,6500000,2250993
P076,P076_full_cash,baseline,1,below_emergency_reserve,1673000,3930875,0,5603875
P076,P076_full_cash,job_loss_6m,1,below_emergency_reserve,1673000,3930875,0,5603875
P076,P076_full_cash,market_crash,1,below_emergency_reserve,1673000,3930875,0,5603875
P076,P076_full_cash,medical_emergency,1,below_emergency_reserve,1673000,3930875,0,5603875
P076,P076_full_cash,rate_hike,1,below_emergency_reserve,1673000,3930875,0,5603875
P076,P076_full_cash,compound_shock,1,below_emergency_reserve,1673000,3930875,0,5603875
P076,P076_high_down_payment,baseline,1,below_emergency_reserve,1628814,3930875,5000000,559689
P076,P076_high_down_payment,job_loss_6m,1,below_emergency_reserve,1628814,3930875,5000000,559689
P076,P076_high_down_payment,market_crash,1,below_emergency_reserve,1628814,3930875,5000000,559689
P076,P076_high_down_payment,medical_emergency,1,below_emergency_reserve,1628814,3930875,5000000,559689
P076,P076_high_down_payment,rate_hike,1,below_emergency_reserve,1628814,3930875,5000000,559689
P076,P076_high_down_payment,compound_shock,1,below_emergency_reserve,1628814,3930875,5000000,559689
P076,P076_balanced_hybrid,baseline,1,below_emergency_reserve,1609546,3930875,7500000,-1959579
P076,P076_balanced_hybrid,job_loss_6m,1,below_emergency_reserve,1609546,3930875,7500000,-1959579
P076,P076_balanced_hybrid,market_crash,1,below_emergency_reserve,1609546,3930875,7500000,-1959579
P076,P076_balanced_hybrid,medical_emergency,1,below_emergency_reserve,1609546,3930875,7500000,-1959579
P076,P076_balanced_hybrid,rate_hike,1,below_emergency_reserve,1609546,3930875,7500000,-1959579
P076,P076_balanced_hybrid,compound_shock,1,below_emergency_reserve,1609546,3930875,7500000,-1959579
P076,P076_delay_build,baseline,1,below_emergency_reserve,1615559,3930875,6500000,-953566
P076,P076_delay_build,job_loss_6m,1,below_emergency_reserve,1615559,3930875,6500000,-953566
P076,P076_delay_build,market_crash,1,below_emergency_reserve,1615559,3930875,6500000,-953566
P076,P076_delay_build,medical_emergency,1,below_emergency_reserve,1615559,3930875,6500000,-953566
P076,P076_delay_build,rate_hike,1,below_emergency_reserve,1615559,3930875,6500000,-953566
P076,P076_delay_build,compound_shock,1,below_emergency_reserve,1615559,3930875,6500000,-953566
P077,P077_full_cash,baseline,13,below_emergency_reserve,175000,0,0,10175000
P077,P077_full_cash,job_loss_6m,13,insufficient_funds,-80000,0,0,9920000
P077,P077_full_cash,market_crash,13,below_emergency_reserve,175000,0,0,10175000
P077,P077_full_cash,medical_emergency,13,below_emergency_reserve,175000,0,0,10175000
P077,P077_full_cash,rate_hike,13,below_emergency_reserve,175000,0,0,10175000
P077,P077_full_cash,compound_shock,13,insufficient_funds,-63000,0,0,9937000
P077,P077_high_down_payment,baseline,,no_breach,,,,
P077,P077_high_down_payment,job_loss_6m,13,emi_affordability_limit,1545656,886360,4992273,7439743
P077,P077_high_down_payment,market_crash,,no_breach,,,,
P077,P077_high_down_payment,medical_emergency,,no_breach,,,,
P077,P077_high_down_payment,rate_hike,,no_breach,,,,
P077,P077_high_down_payment,compound_shock,13,emi_affordability_limit,1562656,576134,4992273,7146518
P077,P077_balanced_hybrid,baseline,,no_breach,,,,
P077,P077_balanced_hybrid,job_loss_6m,13,emi_affordability_limit,3795152,886360,7493421,7188091
